"country","indicator","Unit","Date","Value"
"Chad","gini of household income reported in Gallup, by wp5-year","score","2018","0.607654750347137"
"Chile","Happiness Score","Scale, 0=Low ; 10=High","2018","6.44399976730347"
"Chile","Dystopia (1.88) + residual","score","2018","2.39667940139771"
"Chile","Whisker-high","score","2018","6.5336856842041"
"Chile","Whisker-low","score","2018","6.35431385040283"
"Chile","GDP per capita","score","2018","1.15893530845642"
"Chile","Social support","score","2018","1.36875343322754"
"Chile","Healthy life expectancy","score","2018","0.92027735710144"
"Chile","Freedom to make life choices","score","2018","0.356586545705795"
"Chile","Generosity","score","2018","0.186613082885742"
"Chile","Perceptions of corruption","score","2018","0.0561071410775185"
"Chile","Life Ladder","score","2018","6.43622064590454"
"Chile","Log GDP per capita","score","2018","10.0659198760986"
"Chile","Social support","score","2018","0.89008492231369"
"Chile","Healthy life expectancy at birth","years","2018","69.9000015258789"
"Chile","Freedom to make life choices","score","2018","0.788530349731445"
"Chile","Generosity","score","2018","-0.0706158429384232"
"Chile","Perceptions of corruption","score","2018","0.81629741191864"
"Chile","Positive affect","score","2018","0.832562208175659"
"Chile","Negative affect","score","2018","0.275820225477219"
"Chile","Confidence in national government","score","2018","0.334744155406952"
"Chile","Standard deviation of ladder by country-year","score","2018","2.15299844741821"
"Chile","Standard deviation/Mean of ladder by country-year","score","2018","0.334512829780579"
"Chile","GINI index (World Bank estimate), average 2000-16","score","2018","0.491571428571429"
"Chile","gini of household income reported in Gallup, by wp5-year","score","2018","0.434312701225281"
"Chile","Most people can be trusted, WVS round 1989-1993","score","2018","0.220666661858559"
"Chile","Most people can be trusted, WVS round 1994-1998","score","2018","0.213770002126694"
"Chile","Most people can be trusted, WVS round 1999-2004","score","2018","0.221766665577888"
"Chile","Most people can be trusted, WVS round 2005-2009","score","2018","0.124709077179432"
"Chile","Most people can be trusted, WVS round 2010-2014","score","2018","0.126401633024216"
"China","Happiness Score","Scale, 0=Low ; 10=High","2018","5.19089984893799"
"China","Dystopia (1.88) + residual","score","2018","1.46567702293396"
"China","Whisker-high","score","2018","5.24038887023926"
"China","Whisker-low","score","2018","5.14141082763672"
"China","GDP per capita","score","2018","1.02850985527039"
"China","Social support","score","2018","1.12476372718811"
"China","Healthy life expectancy","score","2018","0.893324851989746"
"China","Freedom to make life choices","score","2018","0.521174490451813"
"China","Generosity","score","2018","0.0577902123332024"
"China","Perceptions of corruption","score","2018","0.0996181294322014"
"China","Life Ladder","score","2018","5.13143396377563"
"China","Log GDP per capita","score","2018","9.69437599182129"
"China","Social support","score","2018","0.787605345249176"
"China","Healthy life expectancy at birth","years","2018","69.3000030517578"
"China","Freedom to make life choices","score","2018","0.895377695560455"
"China","Generosity","score","2018","-0.174899160861969"
"China","Positive affect","score","2018","0.855783879756927"
"China","Negative affect","score","2018","0.189639791846275"
"China","Standard deviation of ladder by country-year","score","2018","2.26285910606384"
"China","Standard deviation/Mean of ladder by country-year","score","2018","0.440979868173599"
"China","GINI index (World Bank estimate), average 2000-16","score","2018","0.425"
"China","gini of household income reported in Gallup, by wp5-year","score","2018","0.538205683231354"
"China","Most people can be trusted, WVS round 1989-1993","score","2018","0.594594597816467"
"China","Most people can be trusted, WVS round 1994-1998","score","2018","0.504000008106232"
"China","Most people can be trusted, WVS round 1999-2004","score","2018","0.544605791568756"
"China","Most people can be trusted, WVS round 2005-2009","score","2018","0.496780037879944"
"China","Most people can be trusted, WVS round 2010-2014","score","2018","0.614519000053406"
"Colombia","Happiness Score","Scale, 0=Low ; 10=High","2018","6.12480020523071"
"Colombia","Dystopia (1.88) + residual","score","2018","2.28615188598633"
"Colombia","Whisker-high","score","2018","6.22934675216675"
"Colombia","Whisker-low","score","2018","6.02025365829468"
"Colombia","GDP per capita","score","2018","0.985325396060944"
"Colombia","Social support","score","2018","1.40968418121338"
"Colombia","Healthy life expectancy","score","2018","0.84126615524292"
"Colombia","Freedom to make life choices","score","2018","0.469644963741302"
"Colombia","Generosity","score","2018","0.0986473187804222"
"Colombia","Perceptions of corruption","score","2018","0.0341278985142708"
"Colombia","Life Ladder","score","2018","5.98351240158081"
"Colombia","Log GDP per capita","score","2018","9.51173400878906"
"Colombia","Social support","score","2018","0.87097042798996"
"Colombia","Healthy life expectancy at birth","years","2018","67.6999969482422"
"Colombia","Freedom to make life choices","score","2018","0.850765764713287"
"Colombia","Generosity","score","2018","-0.155047997832298"
"Colombia","Perceptions of corruption","score","2018","0.854820907115936"
"Colombia","Positive affect","score","2018","0.825455188751221"
"Colombia","Negative affect","score","2018","0.30062410235405"
"Colombia","Confidence in national government","score","2018","0.274869501590729"
"Colombia","Standard deviation of ladder by country-year","score","2018","2.68267226219177"
"Colombia","Standard deviation/Mean of ladder by country-year","score","2018","0.448344051837921"
"Colombia","GINI index (World Bank estimate), average 2000-16","score","2018","0.5416"
"Colombia","gini of household income reported in Gallup, by wp5-year","score","2018","0.506853818893433"
"Colombia","Most people can be trusted, WVS round 1994-1998","score","2018","0.10721991956234"
"Colombia","Most people can be trusted, WVS round 2005-2009","score","2018","0.143140494823456"
"Colombia","Most people can be trusted, WVS round 2010-2014","score","2018","0.0412782952189445"
"Comoros","Happiness Score","Scale, 0=Low ; 10=High","2018","3.9728000164032"
"Comoros","Dystopia (1.88) + residual","score","2018","1.94113159179688"
"Comoros","Whisker-high","score","2018","4.19616270065308"
"Comoros","Whisker-low","score","2018","3.74943733215332"
"Comoros","GDP per capita","score","2018","0.274484246969223"
"Comoros","Social support","score","2018","0.757133901119232"
"Comoros","Healthy life expectancy","score","2018","0.505417943000793"
"Comoros","Freedom to make life choices","score","2018","0.141641288995743"
"Comoros","Generosity","score","2018","0.274911969900131"
"Comoros","Perceptions of corruption","score","2018","0.0780986025929451"
"Comoros","Life Ladder","score","2018","3.97281956672668"
"Comoros","Log GDP per capita","score","2018","7.26014232635498"
"Comoros","Social support","score","2018","0.621302962303162"
"Comoros","Healthy life expectancy at birth","years","2018","57.2000007629395"
"Comoros","Freedom to make life choices","score","2018","0.560182332992554"
"Comoros","Generosity","score","2018","0.136247515678406"
"Comoros","Perceptions of corruption","score","2018","0.79375833272934"
"Comoros","Positive affect","score","2018","0.74774158000946"
"Comoros","Negative affect","score","2018","0.337493658065796"
"Comoros","Confidence in national government","score","2018","0.317273706197739"
"Comoros","Standard deviation of ladder by country-year","score","2018","2.88271236419678"
"Comoros","Standard deviation/Mean of ladder by country-year","score","2018","0.725608706474304"
"Comoros","GINI index (World Bank estimate), average 2000-16","score","2018","0.506"
"Comoros","gini of household income reported in Gallup, by wp5-year","score","2018","0.598217666149139"
"Congo (Brazzaville)","Happiness Score","Scale, 0=Low ; 10=High","2018","4.81150007247925"
"Congo (Brazzaville)","Dystopia (1.88) + residual","score","2018","2.2623929977417"
"Congo (Brazzaville)","Whisker-high","score","2018","4.95500993728638"
"Congo (Brazzaville)","Whisker-low","score","2018","4.66799020767212"
"Congo (Brazzaville)","GDP per capita","score","2018","0.672649919986725"
"Congo (Brazzaville)","Social support","score","2018","0.798868179321289"
"Congo (Brazzaville)","Healthy life expectancy","score","2018","0.508152842521667"
"Congo (Brazzaville)","Freedom to make life choices","score","2018","0.371835201978683"
"Congo (Brazzaville)","Generosity","score","2018","0.104942366480827"
"Congo (Brazzaville)","Perceptions of corruption","score","2018","0.092648983001709"
"Congo (Brazzaville)","Life Ladder","score","2018","5.49021434783936"
"Congo (Brazzaville)","Log GDP per capita","score","2018","8.47327899932861"
"Congo (Brazzaville)","Social support","score","2018","0.620622932910919"
"Congo (Brazzaville)","Healthy life expectancy at birth","years","2018","57.9000015258789"
"Congo (Brazzaville)","Freedom to make life choices","score","2018","0.698700070381165"
"Congo (Brazzaville)","Generosity","score","2018","-0.12450098246336"
"Congo (Brazzaville)","Perceptions of corruption","score","2018","0.738020181655884"
"Congo (Brazzaville)","Positive affect","score","2018","0.587506592273712"
"Congo (Brazzaville)","Negative affect","score","2018","0.447646170854568"
"Congo (Brazzaville)","Confidence in national government","score","2018","0.473673611879349"
"Congo (Brazzaville)","Standard deviation of ladder by country-year","score","2018","3.346595287323"
"Congo (Brazzaville)","Standard deviation/Mean of ladder by country-year","score","2018","0.609556376934052"
"Congo (Brazzaville)","GINI index (World Bank estimate), average 2000-16","score","2018","0.481"
"Congo (Brazzaville)","gini of household income reported in Gallup, by wp5-year","score","2018","0.597126543521881"
"Congo (Kinshasa)","Happiness Score","Scale, 0=Low ; 10=High","2018","4.41809988021851"
"Congo (Kinshasa)","Dystopia (1.88) + residual","score","2018","2.3078761100769"
"Congo (Kinshasa)","Whisker-high","score","2018","4.54348039627075"
"Congo (Kinshasa)","Whisker-low","score","2018","4.29271936416626"
"Congo (Kinshasa)","GDP per capita","score","2018","0.0940791442990303"
"Congo (Kinshasa)","Social support","score","2018","1.12482583522797"
"Congo (Kinshasa)","Healthy life expectancy","score","2018","0.357146441936493"
"Congo (Kinshasa)","Freedom to make life choices","score","2018","0.268523365259171"
"Congo (Kinshasa)","Generosity","score","2018","0.212444126605988"
"Congo (Kinshasa)","Perceptions of corruption","score","2018","0.0532449707388878"
"Costa Rica","Happiness Score","Scale, 0=Low ; 10=High","2018","7.16739988327026"
"Costa Rica","Dystopia (1.88) + residual","score","2018","2.93298578262329"
"Costa Rica","Whisker-high","score","2018","7.25420761108398"
"Costa Rica","Whisker-low","score","2018","7.08059215545654"
"Costa Rica","GDP per capita","score","2018","1.03424954414368"
"Costa Rica","Social support","score","2018","1.44112074375153"
"Costa Rica","Healthy life expectancy","score","2018","0.963105738162994"
"Costa Rica","Freedom to make life choices","score","2018","0.558035373687744"
"Costa Rica","Generosity","score","2018","0.144398003816605"
"Costa Rica","Perceptions of corruption","score","2018","0.093470610678196"
"Costa Rica","Life Ladder","score","2018","7.14107465744019"
"Costa Rica","Log GDP per capita","score","2018","9.66942596435547"
"Costa Rica","Social support","score","2018","0.875872433185577"
"Costa Rica","Healthy life expectancy at birth","years","2018","71.3000030517578"
"Costa Rica","Freedom to make life choices","score","2018","0.941888332366943"
"Costa Rica","Generosity","score","2018","-0.104196012020111"
"Costa Rica","Perceptions of corruption","score","2018","0.78130179643631"
"Costa Rica","Positive affect","score","2018","0.870097815990448"
"Costa Rica","Negative affect","score","2018","0.325866639614105"
"Costa Rica","Confidence in national government","score","2018","0.479977786540985"
"Costa Rica","Standard deviation of ladder by country-year","score","2018","2.14596962928772"
"Costa Rica","Standard deviation/Mean of ladder by country-year","score","2018","0.300510734319687"
"Costa Rica","GINI index (World Bank estimate), average 2000-16","score","2018","0.490882352941176"
"Costa Rica","gini of household income reported in Gallup, by wp5-year","score","2018","0.786516606807709"
"Croatia","Happiness Score","Scale, 0=Low ; 10=High","2018","5.43179988861084"
"Croatia","Dystopia (1.88) + residual","score","2018","1.65990853309631"
"Croatia","Whisker-high","score","2018","5.50987768173218"
"Croatia","Whisker-low","score","2018","5.3537220954895"
"Croatia","GDP per capita","score","2018","1.15468215942383"
"Croatia","Social support","score","2018","1.26578235626221"
"Croatia","Healthy life expectancy","score","2018","0.913788199424744"
"Croatia","Freedom to make life choices","score","2018","0.296157687902451"
"Croatia","Generosity","score","2018","0.119423843920231"
"Croatia","Perceptions of corruption","score","2018","0.022072920575738"
"Croatia","Life Ladder","score","2018","5.53627109527588"
"Croatia","Log GDP per capita","score","2018","10.0657510757446"
"Croatia","Social support","score","2018","0.909806847572327"
"Croatia","Healthy life expectancy at birth","years","2018","70.1999969482422"
"Croatia","Freedom to make life choices","score","2018","0.690855622291565"
"Croatia","Generosity","score","2018","-0.152529239654541"
"Croatia","Perceptions of corruption","score","2018","0.92540830373764"
"Croatia","Positive affect","score","2018","0.582044124603271"
"Croatia","Negative affect","score","2018","0.290375977754593"
"Croatia","Confidence in national government","score","2018","0.248180910944939"
"Croatia","Standard deviation of ladder by country-year","score","2018","1.7036806344986"
"Croatia","Standard deviation/Mean of ladder by country-year","score","2018","0.307730704545975"
"Croatia","GINI index (World Bank estimate), average 2000-16","score","2018","0.321428571428571"
"Croatia","gini of household income reported in Gallup, by wp5-year","score","2018","0.322490155696869"
"Croatia","Most people can be trusted, WVS round 1994-1998","score","2018","0.22826087474823"
"Cyprus","Happiness Score","Scale, 0=Low ; 10=High","2018","6.04580020904541"
"Cyprus","Dystopia (1.88) + residual","score","2018","1.88047981262207"
"Cyprus","Whisker-high","score","2018","6.14943838119507"
"Cyprus","Whisker-low","score","2018","5.94216203689575"
"Cyprus","GDP per capita","score","2018","1.26315593719482"
"Cyprus","Social support","score","2018","1.22308588027954"
"Cyprus","Healthy life expectancy","score","2018","1.04215610027313"
"Cyprus","Freedom to make life choices","score","2018","0.405807077884674"
"Cyprus","Generosity","score","2018","0.190482020378113"
"Cyprus","Perceptions of corruption","score","2018","0.0406218059360981"
"Cyprus","Life Ladder","score","2018","6.27644300460815"
"Cyprus","Social support","score","2018","0.825573205947876"
"Cyprus","Healthy life expectancy at birth","years","2018","73.6999969482422"
"Cyprus","Freedom to make life choices","score","2018","0.794215023517609"
"Cyprus","Perceptions of corruption","score","2018","0.848337233066559"
"Cyprus","Positive affect","score","2018","0.750122487545013"
"Cyprus","Negative affect","score","2018","0.298021137714386"
"Cyprus","Confidence in national government","score","2018","0.352440446615219"
"Cyprus","Standard deviation of ladder by country-year","score","2018","2.12888503074646"
"Cyprus","Standard deviation/Mean of ladder by country-year","score","2018","0.339186549186707"
"Cyprus","GINI index (World Bank estimate), average 2000-16","score","2018","0.326166666666667"
"Cyprus","gini of household income reported in Gallup, by wp5-year","score","2018","0.448661059141159"
"Cyprus","Most people can be trusted, WVS round 2005-2009","score","2018","0.0988750606775284"
"Cyprus","Most people can be trusted, WVS round 2010-2014","score","2018","0.0751437246799469"
"Czech Republic","Happiness Score","Scale, 0=Low ; 10=High","2018","6.85209989547729"
"Czech Republic","Dystopia (1.88) + residual","score","2018","2.63595867156982"
"Czech Republic","Whisker-high","score","2018","6.92090129852295"
"Czech Republic","Whisker-low","score","2018","6.78329849243164"
"Czech Republic","GDP per capita","score","2018","1.26905596256256"
"Czech Republic","Social support","score","2018","1.48743009567261"
"Czech Republic","Healthy life expectancy","score","2018","0.920190989971161"
"Czech Republic","Freedom to make life choices","score","2018","0.456877946853638"
"Czech Republic","Generosity","score","2018","0.0460695661604404"
"Czech Republic","Perceptions of corruption","score","2018","0.0364916101098061"
"Czech Republic","Life Ladder","score","2018","7.03416538238525"
"Czech Republic","Log GDP per capita","score","2018","10.4194736480713"
"Czech Republic","Social support","score","2018","0.929163932800293"
"Czech Republic","Healthy life expectancy at birth","years","2018","70.3000030517578"
"Czech Republic","Freedom to make life choices","score","2018","0.790132403373718"
"Czech Republic","Generosity","score","2018","-0.294359624385834"
"Czech Republic","Perceptions of corruption","score","2018","0.851382255554199"
"Czech Republic","Positive affect","score","2018","0.713700115680695"
"Czech Republic","Negative affect","score","2018","0.178068101406097"
"Czech Republic","Confidence in national government","score","2018","0.420783311128616"
"Czech Republic","Standard deviation of ladder by country-year","score","2018","1.67493367195129"
"Czech Republic","Standard deviation/Mean of ladder by country-year","score","2018","0.238114058971405"
"Czech Republic","GINI index (World Bank estimate), average 2000-16","score","2018","0.264166666666667"
"Czech Republic","gini of household income reported in Gallup, by wp5-year","score","2018","0.254285722970963"
"Czech Republic","Most people can be trusted, WVS round 1989-1993","score","2018","0.30227518081665"
"Czech Republic","Most people can be trusted, WVS round 1994-1998","score","2018","0.28519195318222"
"Denmark","Happiness Score","Scale, 0=Low ; 10=High","2018","7.60010004043579"
"Denmark","Dystopia (1.88) + residual","score","2018","2.39289093017578"
"Denmark","Whisker-high","score","2018","7.66665840148926"
"Denmark","Whisker-low","score","2018","7.53354167938232"
"Denmark","GDP per capita","score","2018","1.38343858718872"
"Denmark","Social support","score","2018","1.57259500026703"
"Denmark","Healthy life expectancy","score","2018","0.996018886566162"
"Denmark","Freedom to make life choices","score","2018","0.592356085777283"
"Denmark","Generosity","score","2018","0.252319991588593"
"Denmark","Perceptions of corruption","score","2018","0.410473197698593"
"Denmark","Life Ladder","score","2018","7.64878559112549"
"Denmark","Log GDP per capita","score","2018","10.75559425354"
"Denmark","Social support","score","2018","0.95821887254715"
"Denmark","Healthy life expectancy at birth","years","2018","72.4000015258789"
"Denmark","Freedom to make life choices","score","2018","0.935437798500061"
"Denmark","Generosity","score","2018","0.0155928526073694"
"Denmark","Perceptions of corruption","score","2018","0.15060743689537"
"Denmark","Positive affect","score","2018","0.821422636508942"
"Denmark","Negative affect","score","2018","0.20605280995369"
"Denmark","Confidence in national government","score","2018","0.632478475570679"
"Denmark","Standard deviation of ladder by country-year","score","2018","1.65106010437012"
"Denmark","Standard deviation/Mean of ladder by country-year","score","2018","0.215859115123749"
"Denmark","GINI index (World Bank estimate), average 2000-16","score","2018","0.267"
"Denmark","gini of household income reported in Gallup, by wp5-year","score","2018","0.479050666093826"
"Dominican Republic","Happiness Score","Scale, 0=Low ; 10=High","2018","5.42530012130737"
"Dominican Republic","Dystopia (1.88) + residual","score","2018","1.51851558685303"
"Dominican Republic","Whisker-high","score","2018","5.55933141708374"
"Dominican Republic","Whisker-low","score","2018","5.29126882553101"
"Dominican Republic","GDP per capita","score","2018","1.01542258262634"
"Dominican Republic","Social support","score","2018","1.40147638320923"
"Dominican Republic","Healthy life expectancy","score","2018","0.778674066066742"
"Dominican Republic","Freedom to make life choices","score","2018","0.496892958879471"
"Dominican Republic","Generosity","score","2018","0.112933203577995"
"Dominican Republic","Perceptions of corruption","score","2018","0.101404041051865"
"Dominican Republic","Life Ladder","score","2018","5.43321561813354"
"Dominican Republic","Log GDP per capita","score","2018","9.62699794769287"
"Dominican Republic","Social support","score","2018","0.861986339092255"
"Dominican Republic","Healthy life expectancy at birth","years","2018","65.8000030517578"
"Dominican Republic","Freedom to make life choices","score","2018","0.866641581058502"
"Dominican Republic","Generosity","score","2018","-0.15095129609108"
"Dominican Republic","Perceptions of corruption","score","2018","0.762273550033569"
"Dominican Republic","Positive affect","score","2018","0.744871854782104"
"Dominican Republic","Negative affect","score","2018","0.291403025388718"
"Dominican Republic","Confidence in national government","score","2018","0.421771019697189"
"Dominican Republic","Standard deviation of ladder by country-year","score","2018","3.39545392990112"
"Dominican Republic","Standard deviation/Mean of ladder by country-year","score","2018","0.624943733215332"
"Dominican Republic","GINI index (World Bank estimate), average 2000-16","score","2018","0.484705882352941"
"Dominican Republic","gini of household income reported in Gallup, by wp5-year","score","2018","0.52009505033493"
"Dominican Republic","Most people can be trusted, WVS round 1994-1998","score","2018","0.251798570156097"
"Ecuador","Happiness Score","Scale, 0=Low ; 10=High","2018","6.02759981155396"
"Ecuador","Dystopia (1.88) + residual","score","2018","2.22511434555054"
"Ecuador","Whisker-high","score","2018","6.13007545471191"
"Ecuador","Whisker-low","score","2018","5.925124168396"
"Ecuador","GDP per capita","score","2018","0.911792278289795"
"Ecuador","Social support","score","2018","1.31210565567017"
"Ecuador","Healthy life expectancy","score","2018","0.867575824260712"
"Ecuador","Freedom to make life choices","score","2018","0.497505962848663"
"Ecuador","Generosity","score","2018","0.126236155629158"
"Ecuador","Perceptions of corruption","score","2018","0.0872628539800644"
"Ecuador","Life Ladder","score","2018","6.12801027297974"
"Ecuador","Log GDP per capita","score","2018","9.27445507049561"
"Ecuador","Social support","score","2018","0.851345002651215"
"Ecuador","Healthy life expectancy at birth","years","2018","68.5"
"Ecuador","Freedom to make life choices","score","2018","0.869363725185394"
"Ecuador","Generosity","score","2018","-0.104021087288857"
"Ecuador","Perceptions of corruption","score","2018","0.830743193626404"
"Ecuador","Positive affect","score","2018","0.876474916934967"
"Ecuador","Negative affect","score","2018","0.328171044588089"
"Ecuador","Confidence in national government","score","2018","0.402085185050964"
"Ecuador","Standard deviation of ladder by country-year","score","2018","2.48578763008118"
"Ecuador","Standard deviation/Mean of ladder by country-year","score","2018","0.40564352273941"
"Ecuador","GINI index (World Bank estimate), average 2000-16","score","2018","0.496"
"Ecuador","gini of household income reported in Gallup, by wp5-year","score","2018","0.438511908054352"
"Ecuador","Most people can be trusted, WVS round 2010-2014","score","2018","0.0716069936752319"
"Egypt","Happiness Score","Scale, 0=Low ; 10=High","2018","4.16550016403198"
"Egypt","Dystopia (1.88) + residual","score","2018","1.18668818473816"
"Egypt","Whisker-high","score","2018","4.25232982635498"
"Egypt","Whisker-low","score","2018","4.07867050170898"
"Egypt","GDP per capita","score","2018","0.912523746490479"
"Egypt","Social support","score","2018","1.03901290893555"
"Egypt","Healthy life expectancy","score","2018","0.643696129322052"
"Egypt","Freedom to make life choices","score","2018","0.241027966141701"
"Egypt","Generosity","score","2018","0.0756865590810776"
"Egypt","Perceptions of corruption","score","2018","0.0668280124664307"
"Egypt","Life Ladder","score","2018","4.00545072555542"
"Egypt","Log GDP per capita","score","2018","9.29395961761475"
"Egypt","Social support","score","2018","0.758824050426483"
"Egypt","Healthy life expectancy at birth","years","2018","61.7000007629395"
"Egypt","Freedom to make life choices","score","2018","0.681654453277588"
"Egypt","Generosity","score","2018","-0.222929537296295"
"Egypt","Positive affect","score","2018","0.492260754108429"
"Egypt","Negative affect","score","2018","0.285183787345886"
"Egypt","Standard deviation of ladder by country-year","score","2018","2.02060604095459"
"Egypt","Standard deviation/Mean of ladder by country-year","score","2018","0.504464089870453"
"Egypt","GINI index (World Bank estimate), average 2000-16","score","2018","0.312"
"Egypt","gini of household income reported in Gallup, by wp5-year","score","2018","0.323928564786911"
"Egypt","Most people can be trusted, WVS round 1999-2004","score","2018","0.374666661024094"
"Egypt","Most people can be trusted, WVS round 2005-2009","score","2018","0.185012802481651"
"Egypt","Most people can be trusted, WVS round 2010-2014","score","2018","0.215008899569511"
"El Salvador","Happiness Score","Scale, 0=Low ; 10=High","2018","6.25309991836548"
"El Salvador","Dystopia (1.88) + residual","score","2018","2.83093738555908"
"El Salvador","Whisker-high","score","2018","6.36225652694702"
"El Salvador","Whisker-low","score","2018","6.14394330978394"
"El Salvador","GDP per capita","score","2018","0.794248342514038"
"El Salvador","Social support","score","2018","1.24160695075989"
"El Salvador","Healthy life expectancy","score","2018","0.78872811794281"
"El Salvador","Freedom to make life choices","score","2018","0.430157601833344"
"El Salvador","Generosity","score","2018","0.0930846557021141"
"El Salvador","Perceptions of corruption","score","2018","0.0743784308433533"
"El Salvador","Life Ladder","score","2018","6.27624607086182"
"El Salvador","Log GDP per capita","score","2018","8.91195869445801"
"El Salvador","Social support","score","2018","0.823999166488647"
"El Salvador","Healthy life expectancy at birth","years","2018","66.0999984741211"
"El Salvador","Freedom to make life choices","score","2018","0.863207280635834"
"El Salvador","Generosity","score","2018","-0.0967869088053703"
"El Salvador","Perceptions of corruption","score","2018","0.826600015163422"
"El Salvador","Positive affect","score","2018","0.871536493301392"
"El Salvador","Negative affect","score","2018","0.265370607376099"
"El Salvador","Confidence in national government","score","2018","0.323992043733597"
"El Salvador","Standard deviation of ladder by country-year","score","2018","2.51637411117554"
"El Salvador","Standard deviation/Mean of ladder by country-year","score","2018","0.400936186313629"
"El Salvador","GINI index (World Bank estimate), average 2000-16","score","2018","0.457823529411765"
"El Salvador","gini of household income reported in Gallup, by wp5-year","score","2018","0.444246530532837"
"El Salvador","Most people can be trusted, WVS round 1994-1998","score","2018","0.141148328781128"
"Estonia","Happiness Score","Scale, 0=Low ; 10=High","2018","5.89349985122681"
"Estonia","Dystopia (1.88) + residual","score","2018","1.49564790725708"
"Estonia","Whisker-high","score","2018","5.96544742584229"
"Estonia","Whisker-low","score","2018","5.82155227661133"
"Estonia","GDP per capita","score","2018","1.23682761192322"
"Estonia","Social support","score","2018","1.52783370018005"
"Estonia","Healthy life expectancy","score","2018","0.874203205108643"
"Estonia","Freedom to make life choices","score","2018","0.495156615972519"
"Estonia","Generosity","score","2018","0.103052616119385"
"Estonia","Perceptions of corruption","score","2018","0.160817503929138"
"Estonia","Life Ladder","score","2018","6.09130239486694"
"Estonia","Log GDP per capita","score","2018","10.324107170105"
"Estonia","Social support","score","2018","0.932693779468536"
"Estonia","Healthy life expectancy at birth","years","2018","68.5999984741211"
"Estonia","Freedom to make life choices","score","2018","0.885618388652802"
"Estonia","Generosity","score","2018","-0.144664913415909"
"Estonia","Perceptions of corruption","score","2018","0.620677947998047"
"Estonia","Positive affect","score","2018","0.794730246067047"
"Estonia","Negative affect","score","2018","0.163182109594345"
"Estonia","Confidence in national government","score","2018","0.42020258307457"
"Estonia","Standard deviation of ladder by country-year","score","2018","1.76292371749878"
"Estonia","Standard deviation/Mean of ladder by country-year","score","2018","0.289416551589966"
"Estonia","GINI index (World Bank estimate), average 2000-16","score","2018","0.332461538461538"
"Estonia","gini of household income reported in Gallup, by wp5-year","score","2018","0.36719486117363"
"Estonia","Most people can be trusted, WVS round 1994-1998","score","2018","0.210577860474586"
"Estonia","Most people can be trusted, WVS round 2010-2014","score","2018","0.389869928359985"
"Ethiopia","Happiness Score","Scale, 0=Low ; 10=High","2018","4.28579998016357"
"Ethiopia","Dystopia (1.88) + residual","score","2018","1.73141813278198"
"Ethiopia","Whisker-high","score","2018","4.36537742614746"
"Ethiopia","Whisker-low","score","2018","4.20622253417969"
"Ethiopia","GDP per capita","score","2018","0.336415797472"
"Ethiopia","Social support","score","2018","1.03306651115417"
"Ethiopia","Healthy life expectancy","score","2018","0.531869947910309"
"Ethiopia","Freedom to make life choices","score","2018","0.344129174947739"
"Ethiopia","Generosity","score","2018","0.208648547530174"
"Ethiopia","Perceptions of corruption","score","2018","0.100245296955109"
"Ethiopia","Life Ladder","score","2018","4.37926244735718"
"Ethiopia","Log GDP per capita","score","2018","7.52451658248901"
"Ethiopia","Social support","score","2018","0.740154504776001"
"Ethiopia","Healthy life expectancy at birth","years","2018","58.5"
"Ethiopia","Freedom to make life choices","score","2018","0.74034309387207"
"Ethiopia","Generosity","score","2018","0.0432735048234463"
"Ethiopia","Perceptions of corruption","score","2018","0.799466252326965"
"Ethiopia","Positive affect","score","2018","0.659520864486694"
"Ethiopia","Negative affect","score","2018","0.271753966808319"
"Ethiopia","Confidence in national government","score","2018","0.875270962715149"
"Ethiopia","Standard deviation of ladder by country-year","score","2018","1.94581115245819"
"Ethiopia","Standard deviation/Mean of ladder by country-year","score","2018","0.444323927164078"
"Ethiopia","GINI index (World Bank estimate), average 2000-16","score","2018","0.340333333333333"
"Ethiopia","gini of household income reported in Gallup, by wp5-year","score","2018","0.440552592277527"
"Ethiopia","Most people can be trusted, WVS round 2005-2009","score","2018","0.22526316344738"
"Finland","Happiness Score","Scale, 0=Low ; 10=High","2018","7.76889991760254"
"Finland","Dystopia (1.88) + residual","score","2018","2.71367788314819"
"Finland","Whisker-high","score","2018","7.82988786697388"
"Finland","Whisker-low","score","2018","7.7079119682312"
"Finland","GDP per capita","score","2018","1.34024286270142"
"Finland","Social support","score","2018","1.5872757434845"
"Finland","Healthy life expectancy","score","2018","0.986144959926605"
"Finland","Freedom to make life choices","score","2018","0.595895349979401"
"Finland","Generosity","score","2018","0.152708426117897"
"Finland","Perceptions of corruption","score","2018","0.392912715673447"
"Finland","Life Ladder","score","2018","7.85810708999634"
"Finland","Log GDP per capita","score","2018","10.6360597610474"
"Finland","Social support","score","2018","0.962155044078827"
"Finland","Healthy life expectancy at birth","years","2018","71.9000015258789"
"Finland","Freedom to make life choices","score","2018","0.937807381153107"
"Finland","Generosity","score","2018","-0.131735160946846"
"Finland","Perceptions of corruption","score","2018","0.198604837059975"
"Finland","Positive affect","score","2018","0.781546413898468"
"Finland","Negative affect","score","2018","0.181780651211739"
"Finland","Confidence in national government","score","2018","0.555102229118347"
"Finland","Standard deviation of ladder by country-year","score","2018","1.42561233043671"
"Finland","Standard deviation/Mean of ladder by country-year","score","2018","0.181419298052788"
"Finland","GINI index (World Bank estimate), average 2000-16","score","2018","0.275615384615385"
